Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
34,107.253,238.819,1329,1048,9055235,6813.57,2230.061,5985,4503,13400,336.639,50.467,7.983,3.267,1.368,3.148,336.491,49.098,7.85,320,36,6,28,40,5
35,25.018,65.687,310,276,2296835,7409.145,2222.305,6872,4513,12988,246.332,51.748,7.342,1.489,0.385,1.518,246.482,51.685,7.34,239,45,6,14,15,4
36,45.677,99.55,566,416,4729751,8356.45,3041.984,7517,4500,14973,335.963,192.77,7.673,1.911,0.328,1.905,335.936,192.664,7.624,328,185,6,17,17,5
37,50.681,188.201,628,575,3329646,5301.984,680.551,5144,4500,7840,225.97,206.408,8.605,3.515,1.367,3.392,226.057,206.329,8.64,206,186,6,29,38,6
38,59.961,174.96,743,620,4144090,5577.51,967.23,5266,4501,8821,569.264,511.942,8.175,2.495,0.985,2.397,569.258,512.064,8.211,556,493,6,28,31,5
39,19.126,69.844,237,202,1310951,5531.439,930.219,5321,4505,8545,629.004,639.565,7.574,1.963,0.793,1.804,628.935,639.623,7.543,624,629,6,11,22,5
40,18.077,61.961,224,219,1208729,5396.112,781.889,5100,4552,7564,674.661,700.098,7.062,1.601,0.628,1.573,674.748,700.191,7.034,668,691,6,14,18,3
41,17.754,68.328,220,217,1250439,5683.813,975.192,5499,4502,8316,380.477,215.636,7.923,2.366,1.159,2.315,380.309,215.752,7.932,368,205,7,29,19,3
42,17.028,52.689,211,151,1570956,7445.289,2675.477,6395,4524,14374,232.592,225.976,9.659,1.597,0.52,1.528,232.434,226.019,9.85,228,222,7,10,10,5
43,96.6,183.412,1197,864,9429276,7877.423,2687.887,7251,4502,15563,456.76,343.759,8.703,2.623,0.796,2.573,456.322,343.458,8.708,443,333,7,32,21,5
44,30.505,75.242,378,306,3496818,9250.841,3962.255,8106.5,4528,18126,172.05,387.828,8.696,1.633,0.371,1.648,172.168,387.862,8.641,165,380,7,15,16,4
45,34.218,116.453,424,402,2242203,5288.215,567.099,5210,4500,6709,382.344,395.535,9.84,1.992,0.698,1.991,382.284,395.445,9.85,373,386,7,18,22,5
46,36.235,88.774,449,336,3490948,7774.94,3251.248,6694,4502,18740,738.076,669.2,8.492,1.813,0.421,1.768,737.941,668.737,8.425,731,661,7,15,19,4
47,22.919,60.825,284,251,2423703,8534.165,3812.355,7383,4509,19272,448.718,163.32,9.299,1.468,0.367,1.459,448.598,162.978,9.335,443,157,8,12,16,3
48,25.421,72.053,315,309,1865271,5921.495,1194.189,5595,4500,8914,504.457,191.019,8.6,1.573,0.58,1.55,504.649,190.861,8.628,495,181,8,20,18,3
49,28.165,96.045,349,320,2197205,6295.716,2022.928,5673,4503,14077,230.622,273.298,10.026,2.398,1.407,2.111,231.028,274.094,10.09,218,252,8,24,32,4
50,18.239,52.257,226,185,1282220,5673.54,906.03,5554,4520,8117,624.102,359.562,9.066,1.382,0.277,1.375,624.111,359.599,9.115,619,355,8,12,11,3
51,39.06,133.569,484,474,2696824,5571.95,939.621,5299.5,4517,9065,687.151,563.24,9.612,3.103,1.389,2.934,686.594,563.496,9.615,675,553,8,34,27,4
52,20.175,62.581,250,250,1438904,5755.616,834.06,5628.5,4523,8169,737.548,770.948,8.6,1.566,0.668,1.457,737.529,771.108,8.593,726,765,8,23,13,2
53,28.972,70.658,359,249,3318170,9242.813,4486.544,7818,4511,21438,655.15,915.63,9.382,1.689,0.246,1.696,655.224,915.752,9.351,650,909,8,12,14,4
54,16.221,48.144,201,140,1546153,7692.304,3117.928,6484,4563,16148,210.776,234.174,10.562,1.428,0.261,1.479,210.658,234.119,10.592,206,230,9,10,10,4
55,37.365,113.658,463,428,2640775,5703.618,1417.929,5262,4503,12202,378.676,319.585,9.864,2.085,0.857,1.991,378.518,318.839,9.878,370,308,9,23,24,3
56,16.302,54.207,202,175,1385893,6860.856,1941.2,6232.5,4541,12196,304.955,373.396,10.416,1.351,0.454,1.367,304.784,373.276,10.42,299,367,9,13,13,4
57,32.281,122.606,400,400,2149662,5374.155,825.864,5155,4501,8223,484.565,475.635,9.955,2.641,1.171,2.46,484.341,475.904,9.956,468,466,9,34,22,3
58,74.084,178.744,918,728,6862318,7475.292,2748.123,6760,4504,18860,467.01,681.638,10.58,2.789,1.194,2.656,466.264,682.215,10.51,451,668,9,36,26,4
59,21.063,70.71,261,261,1602657,6140.448,1275.929,5831,4511,9318,694.019,688.046,9.793,2.169,0.836,2.199,694.415,687.723,9.776,684,681,9,22,21,3
60,16.221,50.469,201,164,1465301,7290.055,2667.021,6440,4521,16659,287.766,360.692,10.841,1.326,0.271,1.32,287.87,360.864,10.886,281,355,10,13,12,3
61,16.705,57.848,207,177,1404185,6783.502,1916.789,6450,4513,12898,196.71,489.444,11.159,1.506,0.546,1.335,196.843,489.197,11.169,190,483,10,14,18,3
62,40.109,115.499,497,497,2791901,5617.507,891.535,5381,4503,8705,650.002,705.588,10.765,2.207,0.829,2.168,649.9,705.8,10.782,640,693,10,24,22,3
63,42.611,103.883,528,442,4057190,7684.072,2480.671,7096,4516,15826,256.892,802.271,10.951,2.171,0.866,2.015,256.703,802.284,10.957,248,791,10,24,24,3
64,23.161,77.65,287,263,1493089,5202.401,625.439,5023,4500,6997,31.136,891.808,11.704,1.822,0.654,1.732,31.316,891.719,11.747,21,881,10,19,19,4
1,61.333,145.107,760,659,6180913,8132.78,2682.592,7761.5,4528,15212,448.75,65.307,2.109,2.67,1.09,2.621,448.84,65.232,2.039,437,53,1,27,26,6
2,58.186,164.624,721,676,4350163,6033.513,1137.23,5850,4502,9168,421.564,73.288,2.969,3.147,1.126,3.09,421.753,73.231,2.911,407,59,1,28,27,6
3,24.211,66.403,300,280,2089982,6966.606,1980.248,6611,4509,12584,485.24,126.823,1.587,1.583,0.546,1.554,485.284,127.016,1.609,480,116,1,13,20,3
4,111.369,266.006,1380,1024,9793152,7096.487,2520.634,6291,4501,17801,381.182,379.025,3.314,3.306,1.063,3.258,382.162,378.352,3.113,367,364,1,28,31,7
5,51.891,106.401,643,488,4573999,7113.529,1710.451,6974,4510,10728,309.541,587.823,2.095,2.076,0.634,2.01,309.693,587.839,2.075,300,579,1,22,18,3
6,40.674,91.338,504,421,3666323,7274.45,1919.917,7023.5,4501,12090,576.962,332.512,2.881,1.846,0.506,1.812,577.011,332.639,2.836,568,324,2,18,20,3
7,36.8,102.914,456,419,2871984,6298.21,1440.924,5915.5,4508,11073,490.982,257.945,4.217,1.984,0.791,1.956,490.785,257.982,4.204,480,247,3,23,23,3
8,21.467,64.569,266,217,1568089,5895.071,915.491,5816.5,4510,8315,149.929,415.82,4.65,1.62,0.424,1.652,149.89,415.751,4.664,145,408,3,12,15,4
9,18.804,60.502,233,229,1228251,5271.463,753.416,5019,4510,7479,496.708,460.979,3.579,1.479,0.579,1.432,496.782,460.963,3.613,488,457,3,20,12,3
10,190.053,341.075,2355,1466,18993212,8065.058,3358.551,7137,4501,23740,72.273,589.425,5.772,3.286,1.009,3.37,71.708,588.935,5.832,59,574,3,31,35,7
11,19.933,53.846,247,247,1475414,5973.336,909.212,5964,4501,7961,651.648,787.405,3.49,1.396,0.505,1.363,651.662,787.551,3.465,647,777,3,10,20,2
12,27.439,84.688,340,315,2048677,6025.521,1496.755,5631,4500,12044,553.435,266.674,5.226,1.99,1.027,1.824,553.842,266.777,5.212,537,260,4,28,14,3
13,48.098,97.833,596,423,4341430,7284.278,2041.868,6712,4530,11321,169.235,384.79,5.46,1.944,0.316,1.919,169.283,384.746,5.454,162,376,4,15,18,4
14,27.519,87.089,341,300,2152004,6310.862,1778.466,5797,4501,12810,294.446,44.393,7.34,1.982,0.649,1.95,294.396,43.901,7.297,283,37,6,19,20,4
15,22.839,61.503,283,203,2077985,7342.703,2287.196,6838,4572,13557,507.636,241.06,7.707,1.588,0.283,1.575,507.694,241.006,7.754,503,236,6,11,12,4
16,66.902,146.417,829,620,4612686,5564.157,770.647,5428,4508,8207,354.069,453.987,7.592,2.326,0.622,2.242,353.938,454.161,7.589,344,440,6,20,28,4
17,31.716,75.901,393,291,2915696,7419.074,2138.211,7041,4507,12224,297.219,72.786,9.015,1.66,0.3,1.679,297.173,72.707,9.067,290,67,7,16,13,4
18,51.891,128.443,643,553,4044961,6290.764,1328.831,6082,4512,10308,386.838,306.933,8.739,2.666,1.211,2.581,386.799,306.877,8.734,379,290,7,16,35,4
19,18.642,58.21,231,231,1375549,5954.758,1208.715,5630,4501,8664,165.528,565.905,7.727,1.42,0.523,1.408,165.624,566.067,7.764,159,555,7,13,19,3
20,41.804,95.418,518,369,4232134,8170.143,3509.774,7005.5,4506,18615,587.904,749.311,8.776,1.973,0.485,1.943,588.138,749.648,8.759,580,739,7,15,22,4
21,47.211,124.589,585,566,3618536,6185.532,1228.514,5924,4508,9212,286.552,144.609,9.571,2.496,0.969,2.499,286.069,144.858,9.578,274,133,8,30,23,3
1,148.491,289.708,1840,1338,14557714,7911.801,2705.1,7319,4500,17976,271.71,133.711,2.382,3.091,0.798,3.145,271.851,133.807,2.319,257,120,1,31,30,5
2,44.225,113.549,548,524,6920047,12627.823,8373.081,9287,4530,38111,307.058,374.586,1.418,2.277,1.075,2.16,308.38,373.78,1.313,291,365,1,29,23,3
3,54.07,141.277,670,526,4879487,7282.816,3116.647,6078,4501,21325,245.446,460.931,2.33,2.322,0.79,2.182,245.282,461.605,2.241,234,447,1,21,28,4
4,37.204,84.397,461,335,3898629,8456.896,3012.067,7922,4502,15811,127.573,466.98,2.944,1.773,0.361,1.773,127.647,466.996,3.021,118,461,1,19,13,4
5,41.4,115.182,513,482,3273154,6380.417,1699.519,5831,4506,11649,235.871,479.86,1.741,2.294,0.947,2.182,236.247,479.657,1.747,221,470,1,24,26,3
6,335.316,535.037,4155,2352,27625572,6648.754,1626.81,6320,4503,12315,276.751,494.603,3.656,5.113,2.282,4.794,276.219,494.51,3.74,258,473,1,45,57,9
7,393.018,487.368,4870,2239,74868872,15373.485,10179.287,12229,4500,55599,362.271,487.615,4.491,4.579,1.474,4.217,361.816,488.229,4.408,341,455,1,44,57,10
8,139.049,249.854,1723,1358,20424104,11853.804,7251.618,9493,4513,35222,423.924,519.016,1.912,3.216,1.186,3.172,423.906,518.492,1.798,407,502,1,32,37,5
9,52.537,126.934,651,651,4622650,7100.845,1470.558,7292,4502,10244,149.578,543.19,1.433,2.334,0.95,2.296,149.761,543.07,1.424,135,533,1,30,22,2
10,58.59,119.933,726,547,5105829,7032.822,1771.196,6758,4510,11612,179.828,627.888,2.125,2.166,0.591,2.116,179.634,627.886,2.146,169,620,1,23,19,4
11,95.067,186.912,1178,982,10393532,8823.032,3836.192,7744.5,4500,22286,562.368,713.517,3,2.67,0.928,2.655,561.668,713.448,2.939,548,700,1,28,31,5
12,437.162,722.136,5417,3234,39033656,7205.77,2027.866,6836,4500,16272,396.445,591.965,5.657,5.309,2.095,5.079,396.343,592.18,5.701,366,568,2,65,50,9
13,184.081,323.769,2281,1674,16783764,7358.073,2046.898,7029,4500,12555,481.92,605.306,5.007,3.685,1.46,3.542,482.644,604.816,4.966,458,585,3,44,38,5
14,133.642,266.167,1656,1064,14577703,8802.961,4388.935,7230.5,4503,27241,704.135,677.599,6.671,3.213,1.016,3.049,704.323,679.318,6.746,693,658,3,21,39,7
15,127.428,297.359,1579,1229,11430957,7239.365,2342.699,6526,4508,15803,215.46,354.438,6.253,3.36,0.892,3.404,216.708,354.516,6.264,197,340,4,35,30,5
16,47.049,116.666,583,416,4215066,7229.959,2193.316,6706,4503,12796,360.703,409.654,6.053,2.089,0.638,2.079,360.585,409.692,6.001,352,403,4,20,14,6
17,52.133,105.69,646,463,4739925,7337.345,2097.474,6796,4505,12270,249.625,516.271,5.488,2.036,0.425,2.006,249.769,516.295,5.503,242,504,4,16,21,4
18,126.298,314.978,1565,1199,10230552,6537.094,1940.698,5786,4500,13965,654.356,600.523,6.872,4.368,2.698,3.136,654.211,600.469,6.708,619,582,4,67,34,7
19,47.856,117.39,593,536,3599624,6070.192,1189.145,5827,4501,9352,541.968,683.71,5.025,2.041,0.682,2.013,542.039,683.607,4.984,532,672,4,20,22,4
20,33.33,81.808,413,304,2687981,6508.429,1547.303,6096,4531,10574,458.823,703.203,5.622,1.734,0.298,1.717,458.758,703.194,5.613,452,693,4,15,18,4
21,256.551,376.589,3179,1898,20992576,6603.516,1581.504,6209,4500,11939,319.891,719.12,6.549,3.86,1.279,3.751,319.228,718.695,6.559,302,700,4,41,41,6
22,16.867,49.811,209,196,1396240,6680.574,1528.412,6595,4509,9851,586.024,715.263,5.378,1.267,0.32,1.301,586.006,715.273,5.401,581,709,4,11,14,3
23,24.533,69.703,304,298,1796190,5908.52,1203.095,5512,4501,9307,570.26,737.299,5.319,1.649,0.648,1.565,570.309,737.356,5.289,559,732,4,23,12,3
24,65.288,207.674,809,747,5094137,6296.832,2054.85,5510,4517,14647,470.12,456.078,6.383,3.473,0.977,3.388,471.189,455.754,6.372,454,442,5,34,31,4
25,277.937,415.669,3444,1961,33861876,9832.136,5067.739,7858.5,4501,30451,516.255,462.62,7.499,3.712,1.216,3.632,516.137,462.119,7.543,500,444,5,37,41,7
26,20.256,75.41,251,244,1389037,5534.012,947.121,5285,4509,8163,568.992,516.363,6.669,1.667,0.729,1.537,568.616,516.138,6.609,562,509,5,18,16,5
27,31.958,93.326,396,315,2877430,7266.237,2926.194,5722,4504,14717,334.949,560.045,6.462,1.938,0.686,1.79,335.36,559.582,6.444,326,553,5,19,21,4
28,158.337,275.425,1962,955,19372368,9873.786,5723.67,7669.5,4501,30541,689.935,639.075,8.756,3.345,0.805,3.27,689.894,639.534,8.744,678,623,5,24,29,9
29,51.568,122.78,639,502,4478507,7008.618,2345.795,6277,4501,14800,599.942,655.732,7.455,2.117,0.672,2.049,600.396,655.295,7.517,587,645,5,23,22,5
30,42.368,89.072,525,415,4166794,7936.75,2485.977,7501,4506,14245,60.236,664.996,5.853,1.821,0.416,1.862,60.22,665.04,5.831,51,658,5,19,16,3
31,17.997,53.697,223,215,1380167,6189.09,1250.604,6012,4502,9585,80.843,682.013,5.798,1.354,0.428,1.392,80.603,681.899,5.789,74,677,5,14,12,3
32,20.821,74.293,258,225,1617971,6271.206,2269.88,5385,4528,15069,370.895,719.624,6.101,2.015,0.92,1.984,371.42,720.607,6.056,364,704,5,14,26,3
33,184.081,285.666,2281,1243,15850734,6949.028,1627.698,6774,4501,10410,643.993,718.44,9.014,3.28,0.767,3.184,644.221,718.506,9.07,629,704,5,33,30,9
34,39.302,97.445,487,376,2893543,5941.567,982.593,5762,4507,8220,444.54,741.526,7.222,1.884,0.523,1.826,444.557,741.705,7.201,437,731,5,16,21,5
35,26.793,78.27,332,254,2211134,6660.042,1795.693,6063,4502,10617,275.56,199.111,8.364,1.644,0.424,1.671,275.61,199.152,8.372,268,191,6,15,16,5
36,67.87,149.593,841,615,5461930,6494.566,1713.061,6041,4501,12705,579.736,420.994,9.464,2.369,0.689,2.317,579.595,420.598,9.561,570,412,6,21,21,7
37,60.607,152.537,751,542,5033913,6702.947,2042.039,6050,4503,14069,586.084,675.975,9.007,2.448,0.823,2.314,585.332,676.099,9.05,577,666,6,28,18,6
38,40.512,110.403,502,437,2849904,5677.1,943.038,5474.5,4505,9041,433.538,688.655,7.667,2.005,0.794,1.945,433.606,688.698,7.639,426,680,6,18,21,6
39,16.544,48.196,205,171,1417358,6913.941,2184.386,6197,4527,12896,503.346,751.317,7.117,1.314,0.225,1.31,503.207,751.498,7.138,498,747,6,13,10,3
40,21.386,57.255,265,254,1959868,7395.729,1881.478,7463,4517,10681,505.581,186.072,7.558,1.386,0.401,1.418,505.663,186.039,7.532,498,181,7,16,12,3
41,38.091,80.169,472,354,4251959,9008.388,3307.045,8408,4511,17594,297.968,494.966,8.019,1.732,0.355,1.759,297.918,495.057,8.019,291,487,7,15,17,3
42,22.193,62.995,275,256,1956313,7113.865,2179.005,6392,4509,12140,283.262,544.036,7.738,1.498,0.442,1.447,283.129,543.982,7.77,275,538,7,17,13,3
43,81.993,220.218,1016,854,6395896,6295.173,1454.798,5968,4501,11112,554.18,537.912,9.84,3.668,1.457,3.752,554.374,537.685,9.876,528,525,7,45,23,5
44,17.997,66.093,223,223,1218375,5463.565,697.323,5444,4510,7372,438.587,334.834,8.413,2.413,0.869,2.436,438.753,334.659,8.409,431,324,8,20,24,2
45,65.853,132.826,816,587,6982562,8557.062,3113.658,8090,4507,15119,598.462,575.725,10.016,2.275,0.645,2.277,598.393,575.729,9.981,584,568,8,27,17,5
46,56.572,164.933,701,615,4200585,5992.275,1176.75,5775,4500,10586,340.783,580.592,9.97,3.224,1.229,3.036,340.959,580.019,10.009,326,562,8,25,37,5
47,31.958,81.047,396,375,2260651,5708.715,762.481,5640,4506,7496,221.899,734.944,10.46,1.685,0.582,1.721,222.064,735.03,10.473,212,726,9,18,20,3
48,18.239,64.259,226,199,1275527,5643.925,1118.722,5275.5,4510,9296,627.96,739.155,11.243,1.919,0.859,1.948,628.358,739.055,11.337,617,734,9,20,9,5
49,31.877,106.2,395,374,2478413,6274.463,1313.483,6086,4500,11012,385.468,763.147,11.02,2.411,1.048,2.269,385.929,763.36,11.063,369,754,9,33,14,4
1,219.428,332.173,2719,1492,26067916,9587.317,4437.1,8452,4506,27662,399.437,166.436,5.09,3.29,0.78,3.366,399.727,166.98,5.124,385,153,2,31,29,7
2,16.947,59.282,210,210,1097230,5224.905,562.506,5141,4501,6719,373.952,541.143,3.271,1.821,0.96,1.665,373.666,541.15,3.26,362,538,2,28,7,3
3,18.481,52.735,229,182,1312771,5732.625,920.925,5558,4520,7955,343.389,409.227,3.83,1.397,0.288,1.369,343.405,409.156,3.811,339,403,3,11,15,3
4,43.74,102.416,542,362,6701250,12363.93,9229.55,8855.5,4501,42474,371.417,68.107,7.589,2.132,0.682,1.94,370.574,68.819,7.58,364,56,5,19,21,5
5,16.302,52.406,202,184,1204521,5962.975,930.527,5901.5,4505,7900,590.802,162.495,6.119,1.459,0.497,1.379,590.837,162.513,6.114,583,158,5,18,10,3
6,145.425,320.436,1802,1523,13243781,7349.49,2196.65,6901,4504,16375,617.914,237.629,6.471,4.045,1.831,4.031,617.675,238.542,6.448,606,216,5,28,54,4
7,24.372,77.366,302,263,1604036,5311.377,597.699,5160,4502,7018,221.487,640.695,6.748,1.844,0.764,1.73,221.513,640.63,6.747,217,630,5,10,23,4
8,38.575,88.787,478,342,3470199,7259.831,2118.902,6776.5,4500,12431,592.816,47.126,7.481,1.874,0.37,1.832,592.797,46.869,7.511,586,39,6,15,18,4
9,80.137,146.28,993,492,15301934,15409.803,10704.937,11544,4502,47094,653.329,168.897,10.006,2.561,0.42,2.52,653.277,168.98,10.018,647,157,7,16,22,7
10,22.839,59.211,283,227,1543215,5453.057,660.363,5382,4501,7044,209.367,285.099,9.187,1.464,0.272,1.472,209.259,285.089,9.206,204,278,8,13,14,3
11,167.295,331.534,2073,1374,16227387,7827.973,2802.611,7237,4501,17571,479.631,334.939,10.538,3.549,0.901,3.472,479.84,334.976,10.644,464,321,8,34,32,6
12,47.211,96.452,585,434,4169343,7127.082,1770.111,6990,4503,11227,407.511,412.174,9.947,1.91,0.464,1.927,407.676,412.277,9.972,398,405,8,20,16,4
13,19.207,60.102,238,219,1437034,6037.958,1104.067,6001,4506,8561,408.475,450.424,10.214,1.446,0.453,1.347,408.589,450.269,10.233,401,443,9,14,16,3
14,22.112,69.07,274,254,1582873,5776.909,1095.397,5488.5,4502,8671,376.697,652.212,11.529,1.655,0.68,1.572,376.797,651.996,11.564,366,643,10,19,19,3
1,28.891,71.859,358,262,2832399,7911.729,2445.772,7381,4513,13555,386.654,190.953,2.567,1.654,0.327,1.677,386.593,191.044,2.576,379,185,1,15,13,4
2,26.228,68.805,325,325,1831944,5636.751,649.349,5700,4511,6862,628.342,389.191,3.591,1.808,0.825,1.675,628.37,389.207,3.606,617,384,3,26,11,2
3,350.407,506.574,4342,2224,41516160,9561.529,4468.263,8153,4510,26512,450.308,460.429,7.07,3.994,1.081,4.168,450.189,459.519,6.969,433,440,3,38,40,9
4,72.712,160.008,901,720,7283204,8083.467,2803.023,7346,4504,14941,323.822,201.062,5.367,2.633,1.021,2.523,323.614,200.859,5.363,308,193,4,34,20,4
5,18.481,53.529,229,224,1450683,6334.86,1174.509,6248,4506,8655,443.856,332.245,4.611,1.325,0.45,1.296,443.782,332.261,4.615,439,325,4,12,15,3
6,62.544,171.119,775,680,4356338,5621.081,796.326,5487,4507,7729,625.436,565.09,9.116,2.614,1.093,2.507,625.652,564.926,9.105,613,554,7,24,34,6
7,28.488,96.831,353,287,2095943,5937.516,1268.027,5509,4518,9413,485.45,967.637,8.929,2.594,0.811,2.652,485.107,968.067,8.898,476,956,7,22,22,5
8,106.446,256.782,1319,1205,7429148,5632.409,895.046,5369,4506,8405,587.218,591.299,9.835,3.27,1.388,3.084,586.978,591.176,9.839,568,569,8,38,38,4
9,22.919,66.649,284,284,1604014,5647.937,696.66,5674.5,4524,6957,217.908,778.849,10.528,1.631,0.579,1.59,217.997,778.804,10.522,207,773,10,20,13,2
1,74.407,141.072,922,768,8934615,9690.472,3573.714,9423.5,4500,18846,479.555,98.568,1.74,2.336,0.691,2.343,479.765,98.307,1.621,468,86,1,22,27,3
2,36.154,86.057,448,426,3103114,6926.594,2052.729,6221,4528,14352,79.27,205.112,1.634,1.862,0.726,1.832,79.31,204.487,1.675,72,193,1,14,24,3
3,114.677,192.786,1421,944,15349832,10802.134,4621.101,9826,4515,21010,66.061,345.048,3.4,2.859,0.827,2.78,66.023,345.123,3.357,52,332,2,29,30,4
4,18.804,63.498,233,233,1308746,5616.936,745.834,5483,4510,7041,355.464,750.833,4.502,1.895,0.818,1.863,355.488,750.785,4.498,348,740,4,16,23,2
5,39.14,126.499,485,474,3388392,6986.375,2069.532,6478,4513,13194,136.841,366.237,8.225,2.691,0.772,2.664,136.516,366.87,8.162,128,354,7,24,26,5
6,62.867,131.897,779,623,6461000,8293.967,2889.05,7758,4522,18658,203.827,933.422,8.151,2.298,0.801,2.166,203.892,933.192,8.164,190,921,7,29,24,3
7,17.512,56.441,217,208,1281574,5905.871,1419.542,5396,4507,9814,488.456,912.29,11.498,1.428,0.582,1.364,488.748,912.366,11.442,478,907,10,19,11,3
1,23,71.995,285,270,1818841,6381.898,1633.047,6006,4508,11241,335.547,30.807,2.337,1.684,0.619,1.715,335.293,30.919,2.298,325,24,1,21,13,3
2,166.165,449.627,2059,1764,12420920,6032.501,1173.777,5816,4500,10189,434.254,85.894,2.382,6.034,2.238,6.347,434.073,85.59,2.359,411,56,1,52,69,5
3,62.867,118.751,779,494,5544159,7117.021,1876.987,6819,4510,11469,366.748,176.241,2.361,2.2,0.436,2.156,366.943,176.03,2.36,358,167,1,18,20,4
4,62.221,160.163,771,658,5851649,7589.688,2526.648,7035,4510,14350,192.645,408.462,2.765,3.012,1.469,2.759,192.499,408.202,2.798,175,394,1,36,33,5
5,21.79,74.015,270,266,1649685,6109.944,1416.559,5769,4509,11079,458.226,427.081,2,1.725,0.637,1.769,457.958,427.22,2.011,450,420,1,21,17,3
6,67.305,152.81,834,716,5388286,6460.774,1841.243,5905.5,4502,12609,113.453,610.965,1.608,2.687,1.23,2.439,113.747,611.939,1.613,96,593,1,30,32,3
7,83.688,169.35,1037,886,6234121,6011.688,1139.325,5785,4510,10820,227.691,628.617,1.878,2.614,0.888,2.566,227.385,628.944,1.893,215,613,1,26,33,3
8,55.846,136.351,692,492,3759270,5432.471,775.019,5169.5,4502,7880,502.634,629.257,3.618,2.274,0.669,2.172,502.537,629.314,3.65,494,618,1,20,20,6
9,88.772,157.695,1100,702,15246017,13860.016,10042.074,10232.5,4521,46050,558.425,631.378,3.675,2.532,0.629,2.507,558.203,631.832,3.608,549,619,1,23,26,5
10,728.415,913.786,9026,4706,121442032,13454.69,9386.432,10107.5,4500,52671,538.338,703.103,4.002,5.855,1.855,5.875,540.935,699.42,3.835,509,675,1,60,62,8
11,62.705,193.619,777,712,4357744,5608.422,809.213,5407,4510,7705,298.477,723.279,1.768,3.334,1.136,3.281,298.595,723.246,1.73,289,706,1,27,38,4
12,39.867,89.027,494,494,3279958,6639.591,1650.577,6220,4519,10482,372.684,851.951,1.468,1.862,0.665,1.874,372.994,852.162,1.413,365,840,1,17,22,2
13,307.232,548.909,3807,2489,27610400,7252.535,2170.725,6745,4500,16210,451.455,480.14,5.257,5.026,1.791,4.673,451.184,480.075,5.305,430,454,2,40,58,9
14,39.786,111.12,493,430,3002796,6090.864,1282.771,5671,4513,9974,96.136,520.854,3.805,2.134,0.847,2.07,96.035,521.002,3.829,89,508,2,16,25,4
15,17.754,70.238,220,195,1137560,5170.727,488.3,5070,4507,6254,512.955,661.85,3.345,1.862,0.696,1.849,513.115,661.794,3.364,502,655,2,22,12,4
16,19.772,65.945,245,207,1306968,5334.563,745.962,5131,4502,7654,180.22,767.167,3.518,1.667,0.577,1.626,180.118,767.35,3.48,172,759,2,17,16,4
17,16.947,59.508,210,210,1157972,5514.152,1192.422,5069,4500,9861,464.276,789.31,3.133,1.527,0.535,1.624,464.194,788.963,3.115,458,781,2,14,17,3
18,32.926,86.192,408,317,2945889,7220.316,2110.364,6744.5,4502,12717,372.914,46.811,5.289,1.81,0.503,1.738,372.809,46.858,5.29,366,37,3,15,18,5
19,56.249,114.213,697,463,5174870,7424.491,2242.988,7021,4503,12714,57.531,608.419,5.083,2.059,0.343,2.094,57.355,608.32,5.116,50,599,3,16,20,5
20,81.832,210.592,1014,783,6207537,6121.832,1310.139,5800,4503,10366,437.681,607.236,5.39,3.202,1.376,2.926,437.084,607.325,5.324,426,588,3,30,36,6
21,75.537,202.528,936,785,5392090,5760.78,1470.577,5308,4502,14215,598.079,823.686,4.667,3.796,2.148,3.212,599.09,823.469,4.724,565,814,3,55,22,5
22,26.147,67.32,324,244,2530134,7809.056,2761.051,6905.5,4501,14301,192.966,161.91,5.333,1.565,0.322,1.58,193.016,161.916,5.33,186,156,4,16,12,4
23,21.063,77.527,261,245,1328358,5089.494,500.62,4911,4500,6186,582.326,577.755,5.073,1.798,0.596,1.757,582.404,577.7,5.106,576,570,4,16,20,3
24,19.288,62.536,239,219,1383199,5787.443,916.745,5583,4536,7863,273.247,795.029,5.494,1.584,0.571,1.597,273.375,794.942,5.454,266,790,4,18,12,4
25,23.323,65.454,289,246,1926109,6664.737,1558.926,6481,4506,10457,398.848,506.394,5.785,1.556,0.499,1.484,398.788,506.555,5.788,393,494,5,12,20,3
26,27.197,81.563,337,337,2352192,6979.798,2091.811,6311,4509,14098,521.596,511.567,5.804,1.953,0.727,1.921,521.745,511.77,5.807,512,504,5,22,17,3
27,21.547,63.098,267,242,1720848,6445.124,1490.246,6176,4502,9727,584.974,591.749,8.356,1.398,0.417,1.439,584.832,591.773,8.376,578,586,7,16,12,4
28,37.123,99.04,460,372,2911242,6328.787,1633.124,5839,4510,11197,474.641,779.77,10.087,1.953,0.758,1.766,474.742,779.903,10.063,462,768,8,23,21,4
1,24.13,72.989,299,263,1605566,5369.786,679.041,5222,4502,7072,528.495,386.134,5.97,1.701,0.625,1.581,528.463,385.962,5.95,523,378,4,11,21,5
2,219.428,345.598,2719,1690,23950820,8808.688,4199.713,7534,4500,27822,638.069,643.27,6.021,3.362,0.978,3.371,637.034,643.507,6.084,623,627,4,32,33,6
1,32.039,117.078,397,358,2056150,5179.219,563.827,5038,4500,7139,458.305,317.418,2.169,2.275,0.762,2.176,458.083,317.387,2.149,449,310,1,25,22,4
