Count,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
162,51.568,119.405,639,581,3578625,5600.352,1472.562,5290,3750,10584,111.872,493.374,8.709,2.266,0.949,2.181,111.715,493.507,8.716,101,483,8,28,23,3
163,20.66,55.724,256,229,1753012,6847.703,2762.613,5830.5,3734,14042,554.02,496.156,9.289,1.391,0.355,1.419,553.821,496.056,9.334,549,491,8,14,12,3
164,119.6,283.564,1482,1249,8107023,5470.326,1793.311,4963,3725,14680,565.532,558.136,11.748,3.289,1.267,3.134,565.574,558.184,11.934,549,545,8,34,35,6
165,22.919,75.72,284,266,1455730,5125.81,1256.382,4802.5,3723,8743,673.528,558.715,8.852,1.674,0.673,1.526,673.504,558.588,8.793,667,550,8,15,20,4
166,47.614,108.305,590,413,4682858,7937.047,4378.388,6266,3771,22976,455.737,597.327,10.586,2.13,0.577,2.002,455.424,597.221,10.717,449,588,8,15,19,5
167,30.102,110.5,373,343,1759689,4717.665,1021.548,4400,3723,8409,264.464,606.638,10.796,2.11,0.769,2.21,264.54,606.56,10.906,255,597,8,19,22,6
168,40.512,128.914,502,474,2820378,5618.283,1801.344,4944,3723,10216,22.024,637.701,9.155,2.765,1.45,2.517,22.876,636.343,9.188,9,623,8,23,37,4
169,38.898,99.343,482,312,2817283,5844.985,1940.468,5225.5,3735,11821,204.172,654.104,10.948,2.119,0.504,2.131,204.073,654.155,10.786,198,647,8,15,15,6
170,33.733,79.155,418,418,2326402,5565.555,1387.011,5195,3739,9300,429.395,107.234,9.452,1.697,0.585,1.714,429.487,106.99,9.497,422,99,9,18,20,2
171,22.758,79.575,282,282,1323634,4693.738,749.035,4604,3729,6682,301.791,202.429,9.408,2.06,0.871,1.991,301.543,202.692,9.414,294,193,9,22,22,2
172,79.249,185.975,982,823,5375512,5474.045,1491.815,5062,3723,10555,522.011,231.907,11.057,2.604,0.905,2.55,521.726,231.921,11.058,506,217,9,31,27,4
173,30.425,98.808,377,359,1829590,4853.024,936.647,4595,3729,7212,311.857,239.822,11.09,1.919,0.788,1.849,311.675,239.778,11.088,302,230,9,24,18,4
174,20.337,64.841,252,252,1229627,4879.472,842.677,4750,3729,6780,435.869,252.04,9.913,1.555,0.553,1.55,435.787,251.97,9.882,430,243,9,14,18,3
175,117.502,343.717,1456,1358,8181133,5618.91,2273.878,4827,3725,16750,503.206,298.239,10.999,4.164,1.256,4.149,502.509,297.226,11.083,475,281,9,49,38,5
176,24.856,78.25,308,266,1571438,5102.071,1551.291,4623,3732,11178,512.643,435.347,10.662,1.731,0.578,1.726,512.883,435.001,10.58,502,428,9,18,16,4
177,35.509,107.137,440,407,2588078,5881.996,1797.696,5417.5,3729,11335,411.382,435.83,10.555,2.013,0.643,1.996,411.13,435.724,10.413,402,428,9,21,18,5
178,67.951,153.235,842,613,4507674,5353.532,1317.862,5047,3723,9759,170.084,461.233,10.515,2.44,0.756,2.331,170.009,461.012,10.514,156,452,9,30,21,4
179,20.256,70.374,251,231,1517322,6045.107,2806.773,5032,3725,16676,388.171,469.406,9.896,1.72,0.645,1.707,388.702,469.597,9.92,377,465,9,19,11,4
180,66.176,161.008,820,655,4982077,6075.704,2324.12,5314.5,3723,15895,250.168,473.422,11.283,2.36,0.676,2.39,250.444,473.824,11.385,237,463,9,25,22,5
181,207.969,442.587,2577,2043,14627493,5676.171,2464.848,4840,3723,20450,255.367,554.628,11.644,4.018,1.594,3.899,256.658,554.986,11.718,238,527,9,37,49,5
182,72.067,158.503,893,648,5287985,5921.596,1892.152,5384,3733,11477,190.359,575.168,11.587,2.558,0.77,2.524,190.45,575.168,11.516,176,566,9,28,18,5
183,51.891,126.029,643,636,3634633,5652.617,1703.962,5190,3725,11591,347.832,611.355,10.04,2.152,0.756,2.163,347.48,611.115,10.063,336,601,9,25,24,3
184,162.614,257.652,2015,1223,16166511,8023.083,3423.267,7256,3723,17834,766.692,618.683,11.315,3.208,0.838,3.14,766.791,619.563,11.329,755,598,9,26,36,5
185,228.225,418.819,2828,2133,19692656,6963.457,2876.816,6109,3724,19790,715.383,681.819,11.995,5.213,2.449,4.986,715.395,682.012,12.019,691,649,9,50,65,5
186,19.933,54.007,247,247,1253588,5075.255,945.803,4894,3727,7175,364.024,712.283,9.478,1.365,0.459,1.348,363.953,712.262,9.498,358,704,9,13,17,2
187,107.172,207.635,1328,963,6481345,4880.531,1074.421,4563,3723,9152,668.944,717.711,10.919,2.798,0.871,2.769,668.813,717.55,10.811,651,705,9,34,24,5
188,59.235,139.327,734,533,3580048,4877.45,1061.256,4603.5,3726,8703,442.346,724.445,11.478,2.267,0.647,2.187,442.173,724.335,11.562,431,714,9,24,22,5
189,91.435,157.122,1133,858,7560243,6672.765,1830.055,6589,3728,10639,747.429,734.714,10.772,2.523,0.751,2.543,747.316,734.701,10.783,735,724,9,27,21,4
190,16.221,59.992,201,199,942798,4690.537,974.699,4313,3733,7887,569.597,73.428,11.154,1.71,0.762,1.612,569.919,73.775,11.141,556,67,10,21,16,3
191,17.916,59.418,222,222,1163336,5240.252,1041.089,5087.5,3728,7929,667.171,269.063,10.766,1.933,0.936,1.819,667.194,268.959,10.797,663,258,10,10,28,2
192,17.512,56.37,217,196,1182440,5449.032,1566.015,4865,3751,10323,341.309,327.263,10.926,1.503,0.547,1.415,341.304,326.934,10.885,334,320,10,13,18,3
193,75.618,215.577,937,831,4949656,5282.45,1413.287,4863,3723,10114,650.86,399.848,11.852,4.043,1.668,4.099,649.703,399.268,11.87,630,387,10,43,37,4
194,39.383,110.642,488,422,3185319,6527.293,2550.698,5893,3740,14889,389.881,447.25,11.518,2.197,0.763,2.207,389.581,446.745,11.537,380,439,10,19,22,4
195,37.042,106.246,459,413,2775828,6047.556,2281.633,5231,3726,13666,408.285,494.636,11.956,2.471,1.104,2.456,408.405,494.361,11.989,404,481,10,11,33,4
196,22.597,66.326,280,246,1858003,6635.725,3106.958,5566,3728,16982,134.9,492.057,12.121,1.538,0.438,1.443,134.84,491.89,12.147,130,483,10,11,19,4
197,22.919,76.062,284,251,1310013,4612.722,712.48,4361,3726,6378,792.817,598.725,11.025,1.666,0.545,1.628,792.69,598.803,11.002,785,592,10,17,16,4
198,126.621,271.2,1569,1296,10377280,6613.945,2503.239,5964,3723,15503,266.227,689.725,12.308,4.089,2.367,3.663,267.575,689.639,12.295,228,672,10,58,37,4
199,28.407,100.002,352,352,1683674,4783.165,820.728,4594.5,3724,7452,213.903,681.426,11.679,2.487,1.11,2.413,213.916,681.321,11.727,199,670,10,27,27,4
200,34.46,103.579,427,389,2488811,5828.597,1740.309,5302,3724,11041,768.522,735.56,11.965,2.099,0.801,2.155,768.039,734.966,12.013,758,725,10,22,22,4
201,81.428,144.862,1009,702,6433051,6375.67,1705.347,6282,3731,10868,630.035,748.282,11.906,2.369,0.591,2.374,630.304,748.08,12.005,619,737,10,23,21,4
202,27.439,71.665,340,304,2326495,6842.632,2781.548,5977,3729,13246,387.912,375.126,12.006,1.617,0.429,1.571,387.968,375.098,11.997,379,369,11,18,13,3
203,19.126,72.143,237,237,1269757,5357.625,1411.651,5059,3741,10533,341.595,456.658,11.262,1.878,0.777,1.731,341.928,456.339,11.234,333,446,11,18,23,2
204,18.723,58.462,232,219,1207986,5206.836,1106.008,5062,3731,7899,762.681,519.431,12.591,1.512,0.616,1.399,762.767,519.257,12.627,757,510,11,12,21,3
205,21.386,67.095,265,265,1341488,5062.219,848.414,5000,3728,6813,23.702,530.736,11.815,1.618,0.618,1.632,23.86,530.869,11.824,13,523,11,20,17,3
206,63.19,140.55,783,757,6429621,8211.521,3651.729,7293,3723,17240,608.61,724.89,12.548,2.364,0.969,2.251,608.549,724.442,12.63,598,711,11,22,33,3
207,36.961,83.804,458,406,2338939,5106.854,1227.386,4822.5,3723,8965,120.328,727.284,12.349,1.829,0.581,1.804,120.204,727.313,12.438,110,721,11,22,13,3
208,38.495,107.318,477,477,3232072,6775.833,3452.98,5752,3731,21177,366.895,611.268,12.688,2.154,0.945,2.035,366.813,611.374,12.762,356,602,12,26,22,2
209,47.049,115.57,583,583,3900350,6690.137,2865.537,5842,3725,18041,314.672,665.35,12.623,2.084,0.773,2.118,314.179,665.631,12.697,303,654,12,26,24,2
210,32.039,85.037,397,397,2924858,7367.4,4052.304,5627,3724,19523,468.69,686.416,12.733,1.778,0.693,1.731,468.277,686.657,12.823,460,675,12,22,21,2
1,85.14,171.126,1055,874,9369647,8881.182,2677.999,8715,4945,16066,493.023,81.139,1.775,2.81,1.135,2.676,492.641,80.558,1.757,480,65,1,27,36,3
2,124.281,355.861,1540,1372,9487626,6160.796,1112.415,5815,4941,10844,487.406,124.409,2.363,3.605,1.496,3.359,486.936,124.083,2.346,460,108,1,47,39,6
3,22.112,61.193,274,274,2782139,10153.792,4871.649,8406,4943,21570,345.96,127.672,1.336,1.438,0.488,1.42,346.195,127.677,1.232,337,121,1,18,15,2
4,86.512,151.549,1072,640,11388562,10623.658,3984.111,10178,4946,18376,283.584,131.171,3.125,2.468,0.488,2.439,283.587,131.314,3.154,275,119,1,18,25,5
5,79.733,169.396,988,829,9229956,9342.061,3199.471,8840,4953,19710,493.735,188.456,1.69,2.78,1.197,2.623,493.691,189.319,1.636,483,174,1,23,37,4
6,566.204,792.52,7016,3925,75247640,10725.148,5732.506,9259.5,4941,41725,371.901,228.574,5.734,6.303,2.802,5.829,370.955,228.324,5.603,326,202,1,81,60,11
7,145.748,265.905,1806,1378,16292097,9021.095,3715.28,7715.5,4941,22463,532.066,229.625,1.885,3.654,1.593,3.351,531.979,228.291,1.921,514,206,1,33,46,4
8,64.481,147.767,799,651,7188644,8997.052,3635.348,7891,4941,20048,230.508,265.478,2.867,2.416,0.941,2.274,230.807,265.118,2.855,219,249,1,21,34,4
9,82.962,238.271,1028,866,6805567,6620.201,1510.206,6140,4941,12665,479.785,266.476,3.93,3.047,0.995,2.996,479.424,266.371,3.92,469,251,1,28,36,7
10,172.379,514.016,2136,1862,13856406,6487.082,1501.348,6007,4941,13486,315.749,276.561,3.381,5.466,2.543,5.221,315.821,276.135,3.34,282,236,1,65,64,8
11,31.797,85.843,394,332,3117896,7913.441,2506.511,7190.5,4959,15252,500.591,293.805,1.85,1.932,0.711,1.806,500.477,293.292,1.906,495,284,1,13,24,3
12,243.074,467.675,3012,2059,24068684,7990.931,2873.982,7091,4941,21227,376.053,347.242,3.322,4.163,1.538,4.036,376.495,346.767,3.326,351,327,1,51,47,7
13,210.148,306.676,2604,1276,22972600,8822.043,2910.983,8240,4942,20311,480.199,340.795,4.932,3.437,0.599,3.422,480.06,340.837,5.171,466,326,1,31,29,8
14,94.663,221.138,1173,1088,10072727,8587.15,3532.588,7387,4941,20907,270.021,360.425,1.951,3.317,1.534,3.127,270.349,359.972,1.8,247,337,1,40,44,5
15,532.632,956.104,6600,4440,55665960,8434.236,3315.369,7470.5,4943,25349,174.618,370.022,3.797,6.154,2.383,6.103,174.61,368.792,3.842,149,336,1,57,76,9
16,399.797,970.254,4954,4091,41582672,8393.757,3581.062,7163.5,4941,26364,313.751,363.987,3.679,6.82,2.329,6.714,314.041,362.519,3.698,282,331,1,67,85,7
17,51.891,119.74,643,590,4953056,7703.042,2076.989,7342,4951,13694,236.474,388.639,1.655,2.189,0.844,2.096,236.471,388.243,1.661,228,375,1,18,30,3
18,100.312,300.913,1243,1164,9441657,7595.862,2899.629,6517,4941,19543,372.414,403.881,2.83,4.717,2.169,4.068,372.537,404.705,2.847,347,372,1,49,52,5
19,1053.321,2070.629,13052,9410,117595568,9009.773,4326.221,7588,4942,37264,292.189,425.701,5.71,13.275,6.669,12.785,290.312,425.176,5.688,233,338,1,137,161,11
20,22.032,66.674,273,231,1931258,7074.205,1993.903,6444,4957,12223,586.366,424.121,1.927,1.582,0.486,1.526,586.235,423.942,1.916,581,415,1,12,19,3
21,94.905,242.102,1176,1099,11617166,9878.543,4560.72,8702,4943,27766,209.117,434.369,2.638,4.196,1.699,3.845,209.33,433.292,2.519,187,418,1,42,42,6
22,22.193,82.196,275,261,1825670,6638.8,1319.491,6403,4955,10554,149.505,446.418,2.051,2.326,0.964,2.358,149.35,446.691,2.079,143,431,1,15,29,3
23,183.516,446.045,2274,1946,15363014,6755.943,1567.611,6332,4942,13352,220.314,463.861,3.192,4.301,1.877,4.229,220.286,464.122,3.139,194,439,1,51,52,6
24,59.8,133.156,741,529,9323358,12582.13,6857.496,10891,5014,36290,95.134,463.906,2.084,2.391,0.829,2.238,94.952,463.648,1.994,87,450,1,18,29,4
25,85.06,179.017,1054,1002,11139569,10568.851,5690.466,9010,4941,34056,549.912,464.984,1.429,2.682,0.98,2.671,549.816,463.529,1.326,535,453,1,30,29,3
26,16.221,58.953,201,193,1237262,6155.532,985.812,5907,4952,8556,596.423,459.408,1.662,1.6,0.559,1.636,596.528,459.34,1.674,590,453,1,16,17,3
27,854.552,1757.189,10589,8031,92480488,8733.638,3744.593,7607,4942,30315,122.335,511.982,4.627,8.362,3.298,8.25,122.308,510.108,4.628,82,461,1,83,104,10
28,529.566,988.184,6562,4672,49249520,7505.261,2552.549,6745,4942,26768,513.856,485.817,7.226,6.391,2.112,6.499,512.623,485.998,7.411,483,454,1,66,65,11
29,1213.11,2541.604,15032,10771,127428696,8477.162,3681.477,7320,4941,34011,271.068,497.677,6.634,10.027,4.537,9.253,272.351,497.345,6.585,208,424,1,117,121,12
30,16.625,60.98,206,205,1378661,6692.529,1767.93,5858,4949,10926,603.942,481.233,1.811,1.595,0.682,1.578,603.915,480.96,1.822,597,471,1,17,18,3
31,34.863,116.937,432,416,2603136,6025.778,1279.384,5638.5,4941,11538,358.521,501.919,1.961,2.451,1.05,2.33,358.295,502.431,2.054,349,487,1,23,31,4
32,97.084,281.632,1203,1092,7852481,6527.416,1653.927,5978,4941,14085,388.23,495.704,3.45,3.412,0.986,3.313,388.561,496.401,3.399,370,480,1,32,35,7
33,36.074,121.521,447,390,3068793,6865.309,1734.061,6197,4945,12185,484.799,505.687,3.651,2.661,1.343,2.418,484.918,505.846,3.612,473,494,1,26,20,8
34,248.885,418.271,3084,2351,25311492,8207.358,2751.153,7557,4946,19726,528,526.278,2.933,4.114,1.382,4.071,527.431,525.242,2.973,502,510,1,49,41,5
35,4562.479,7735.789,56535,35940,529068576,9358.248,4495.254,7908,4941,41978,423.148,645.04,5.751,24.825,9.452,24.963,417.645,655.128,5.593,327,530,1,230,272,12
36,22.839,77.437,283,277,1827141,6456.329,1379.127,6063,4979,10828,61.131,562.343,3.502,2.152,0.74,2.145,61.399,561.96,3.57,53,551,1,15,22,5
37,25.663,65.403,318,318,2619907,8238.701,2340.172,8095.5,4986,14280,140.918,573.465,1.421,1.538,0.538,1.521,140.891,573.556,1.413,134,564,1,14,19,2
38,549.095,1258.451,6804,5748,55623872,8175.172,3121.342,7288,4941,26863,309.772,586.108,3.555,7.959,3.45,7.389,310.882,585.259,3.486,244,540,1,113,93,7
39,124.846,307.766,1547,1218,10235948,6616.644,1323.864,6376,4941,11369,665.037,579.292,3.568,3.783,1.458,3.801,665.021,579.045,3.539,651,556,1,29,47,7
40,559.587,987.252,6934,4459,57300776,8263.74,3574.528,6996,4941,26259,239.488,590.943,4.93,6.194,2.611,5.674,239.692,590.619,4.631,199,563,1,77,53,12
41,195.944,370.2,2428,1832,18117844,7462.044,2418.16,6768,4941,20007,136.01,591.659,5.054,3.656,1.304,3.449,135.898,592.415,5.125,117,574,1,40,38,8
42,44.79,143.105,555,505,3565591,6424.488,1153.408,6097,4948,9849,586.436,614.591,2.205,2.349,0.827,2.395,586.733,614.43,2.196,574,603,1,24,26,5
43,155.028,423.745,1921,1659,13720982,7142.625,2228.219,6336,4941,14859,194.007,651.554,3.866,4.895,1.56,5.011,194.288,651.245,3.982,173,624,1,50,51,8
44,385.109,649.76,4772,2849,40598424,8507.633,2963.865,7882,4941,21585,678.673,650.693,6.406,5.45,1.728,5.57,679.219,650.571,6.017,657,625,1,42,54,12
45,56.249,142.918,697,638,5396541,7742.526,2648.857,6964,4941,18620,299.356,652.597,2.314,2.827,1.274,2.841,299.492,652.786,2.343,288,635,1,21,36,5
46,994.328,1312.594,12321,6019,164658496,13364.053,7403.145,11101,4942,46142,518.766,679.161,5.409,7.58,2.964,7.085,515.266,680.765,5.439,481,636,1,92,72,12
47,85.544,177.17,1060,929,12122378,11436.206,4832.855,10302,4941,23889,639.442,685.257,1.725,2.806,1.156,2.772,639.305,685.509,1.595,630,664,1,23,38,4
48,420.376,944.939,5209,4039,38706432,7430.684,2859.981,6473,4941,26335,97.004,689.894,5.723,8.991,3.987,9.11,95.01,690.818,5.717,42,653,1,109,75,10
49,96.762,207.483,1199,1159,8798967,7338.588,1592.309,7290,4950,13707,546.589,718.733,1.641,2.863,1.157,2.819,546.41,718.255,1.594,533,702,1,33,31,4
50,142.439,336.963,1765,1499,12935100,7328.668,2197.986,6646,4946,14097,220.355,717.286,3.948,3.45,1.159,3.382,220.121,717.05,3.723,198,702,1,40,37,9
51,152.688,293.398,1892,1622,17293660,9140.412,3112.645,8873,4944,21399,255.192,732.719,1.938,3.257,1.078,3.285,255.74,733.324,1.792,234,717,1,38,34,5
52,16.463,58.23,204,197,1468167,7196.897,2706.67,6147,4961,15789,149.382,731.863,2.314,1.404,0.507,1.371,149.768,732.045,2.249,142,726,1,14,13,4
53,252.758,517.012,3132,2580,24790466,7915.219,2692.358,7305.5,4942,25375,494.178,749.358,3.586,5.622,2.519,5.734,492.188,749.395,3.529,455,734,1,81,43,6
54,723.169,1305.312,8961,6157,72640264,8106.268,2885.184,7218,4941,20510,283.458,775.325,6.238,6.647,2.241,6.819,280.851,774.987,6.087,247,736,1,72,73,12
55,34.379,112.147,426,406,2440445,5728.744,567.823,5700,4945,7279,553.153,775.516,1.714,2.092,0.712,2.042,553.04,775.431,1.695,542,766,1,22,24,3
56,233.148,373.282,2889,1804,25730824,8906.481,2983.589,8309,4944,20986,629.324,806.445,3.405,4.156,1.588,3.933,627.592,805.922,3.267,612,789,1,50,32,7
57,44.79,110.476,555,555,4282948,7717.023,2168.449,7230,4957,13523,587.629,816.33,1.494,2.229,0.92,2.16,587.754,816.398,1.495,577,801,1,21,28,2
58,53.586,125.118,664,546,6335599,9541.564,4598.783,7835,4949,24888,519.428,167.98,3.502,2.089,0.596,2.126,519.818,167.363,3.396,511,158,2,20,21,4
59,29.86,83.19,370,309,2984996,8067.557,2291.94,7824,4952,14021,214.635,357.768,3.941,1.771,0.518,1.762,214.703,357.794,3.903,206,349,2,16,18,5
60,43.256,146.862,536,454,3421521,6383.435,1292.407,6115.5,4946,12257,533.078,375.513,4.187,2.597,1.005,2.499,533.218,375.529,4.142,520,356,2,22,30,6
61,16.302,55.137,202,202,1523028,7539.743,2000.833,6987,4954,12322,573.262,398.589,2.426,1.629,0.778,1.474,573.481,398.847,2.452,563,390,2,18,19,2
62,437.081,721.333,5416,3515,53958148,9962.73,4524.085,8876,4941,36975,474.564,433.432,6.523,5.474,2.091,5.364,475.382,433.754,6.381,440,407,2,65,52,10
63,77.797,221.892,964,863,6599654,6846.114,1919.642,6230,4952,14892,431.544,487.552,3.661,3.621,1.941,3.058,431.097,487.429,3.659,407,475,2,51,35,5
64,234.681,571.494,2908,2304,23346186,8028.262,3366.375,6953,4942,23936,349.244,529.76,6.528,5.038,2.201,4.71,349.075,529.67,6.538,322,499,2,47,61,10
65,526.095,1234.861,6519,5494,52912136,8116.603,3375.376,7091,4941,33501,403.608,525.693,7.442,7.652,2.926,7.378,404.282,526.289,7.348,366,480,2,82,95,11
66,99.102,197.027,1228,738,9032555,7355.501,2529.056,6564,4942,17001,657.087,681.243,5.084,2.787,0.788,2.695,656.746,681.299,5.324,643,670,2,27,22,8
67,154.625,273.62,1916,1372,16246287,8479.273,3096.275,7614,4943,25050,687.359,724.562,3.808,3.296,1.107,3.179,688.144,723.821,3.695,673,703,2,30,46,5
68,122.748,272.22,1521,1337,12852515,8450.043,4108.361,6807,4941,28194,85.865,738.505,3.613,3.696,1.997,3.347,88.639,739.23,3.63,50,726,2,54,27,5
69,278.744,435.328,3454,1849,35520376,10283.838,4001.23,9673,4944,24488,325.258,801.921,6.577,4.106,1.259,3.87,324.916,801.478,6.46,307,783,2,35,50,12
70,34.944,104.703,433,401,3156583,7290.03,2067.258,6610,4946,13890,409.397,56.446,3.928,2.159,0.951,2.033,409.071,56.254,3.888,403,45,3,19,29,3
71,23.968,89.04,297,297,1904704,6413.145,1291.852,5981,4942,10809,443.451,153.63,3.818,2.453,0.956,2.499,443.181,153.064,3.826,435,139,3,20,30,2
72,80.621,191.232,999,858,9179495,9188.684,3879.442,7795,4963,22595,249.912,199.515,5.255,2.806,1.095,2.72,249.95,199.445,5.29,238,183,3,25,36,5
73,126.541,238.094,1568,918,12669846,8080.259,3245.676,6901.5,4945,20817,540.423,277.143,6.001,3.053,0.799,3.031,539.684,277.266,6.017,526,266,3,33,25,6
74,20.982,56.932,260,256,2407972,9261.431,3575.03,8383,4942,19213,514.45,318.304,3.546,1.39,0.437,1.392,514.363,318.45,3.578,509,310,3,14,15,3
75,19.53,60.844,242,203,1939506,8014.488,2788.385,7116,4964,16103,660.702,424.347,4.169,1.508,0.467,1.405,660.635,424.355,4.123,655,418,3,15,13,4
76,16.705,59.831,207,207,1539871,7438.99,1987.101,6857,4947,11997,460.072,515.913,3.99,1.855,0.837,1.808,459.963,516.173,3.985,455,504,3,14,24,3
77,17.754,54.162,220,220,1816233,8255.604,2730.463,7351.5,4950,14270,148.041,553.264,3.673,1.388,0.488,1.38,148.034,553.306,3.732,141,547,3,16,14,2
78,108.544,237.742,1345,1147,10613490,7891.071,3045.702,6570,4941,18458,58.367,594.949,4.324,3.002,1.108,2.889,59.003,595.908,4.35,40,576,3,33,36,5
79,75.537,138.353,936,567,7919901,8461.433,2404.031,8365,4953,13364,541.979,608.654,5.761,2.32,0.455,2.307,542.09,608.605,5.751,533,597,3,19,22,6
80,110.642,301.642,1371,1301,10394632,7581.789,2450.441,6792,4944,17029,279.849,648.02,6.023,4.82,1.917,4.906,280.182,646.743,5.769,269,622,3,26,58,7
81,113.548,334.104,1407,1332,9941710,7065.892,2008.535,6391,4941,15727,334.986,643.904,5.751,3.522,1.363,3.422,334.886,643.803,5.704,315,620,3,41,40,7
82,819.043,1355.246,10149,6517,93253920,9188.483,4218.705,7701,4941,31190,444.043,653.548,7.5,6.739,2.475,6.587,441.102,652.745,7.689,408,616,3,81,73,10
83,17.754,61.483,220,215,1502371,6828.959,1402.787,6534.5,4977,10978,110.586,705.486,3.882,1.505,0.578,1.412,110.662,705.614,3.813,104,698,3,15,15,4
84,83.769,212.904,1038,838,7507223,7232.392,2014.433,6641,4952,13513,316.507,729.673,6.092,2.719,0.907,2.77,316.156,729.334,6.131,307,713,3,23,33,6
85,187.874,354.28,2328,1615,19343820,8309.201,2849.607,7831,4941,20133,614.396,740.953,7.236,4.105,1.75,3.825,614.349,740.813,7.303,602,717,3,27,54,8
86,313.043,501.276,3879,2819,31980114,8244.422,3062.439,7650,4941,28429,504.654,817.898,5.703,4.447,1.565,4.352,503.382,818.286,5.641,479,799,3,57,37,8
87,105.639,234.293,1309,1011,10267626,7843.87,2290.72,7436,4942,16436,190.371,268.517,8.257,2.96,1.024,2.798,190.052,268.614,8.319,176,258,4,33,24,8
88,36.316,110.223,450,379,3447294,7660.653,2373.892,7076,4944,13989,263.073,444.827,5.984,2.174,0.795,2.082,263.066,444.834,5.846,254,438,4,23,15,6
89,40.512,105.42,502,445,3755147,7480.373,2483.848,6729,4942,17411,419.349,455.39,4.775,2.092,0.841,1.975,419.446,454.761,4.78,411,444,4,18,29,3
90,36.154,108.279,448,392,3199191,7141.051,1980.749,6478.5,4955,12424,102.192,458.105,6.116,1.956,0.798,1.813,102.36,458.085,6.114,91,447,4,22,23,5
